"Date","CMAQ_2011_12k_Obs_mean","CMAQ_2011_12k_Mod_mean","CMAQ_2011_12k_MB","CMAQ_2011_12k_RMSE","CMAQ_2011_12k_COR"
2011-05-10 18:00:00,43.6554,46.0799,2.42455,12.768,0.509
2011-05-10 19:00:00,39.5741,40.5238,0.94968,12.4611,0.547
2011-05-10 20:00:00,36.3427,35.3786,-0.964179,11.4733,0.566
2011-05-10 21:00:00,34.2922,32.667,-1.62516,10.3662,0.596
2011-05-10 22:00:00,32.6893,31.4036,-1.28571,9.58216,0.623
2011-05-10 23:00:00,31.0207,30.3845,-0.636142,9.26623,0.612
2011-05-11 00:00:00,29.7546,29.2203,-0.534374,12.0157,0.486
2011-05-11 01:00:00,28.3,28.2777,-0.0223074,11.7837,0.517
2011-05-11 02:00:00,27.1998,27.3395,0.13968,9.72436,0.497
2011-05-11 03:00:00,25.9243,26.4962,0.571936,9.41075,0.533
2011-05-11 04:00:00,24.1349,24.9938,0.85887,9.16,0.59
2011-05-11 05:00:00,21.8408,22.8413,1.00055,9.17057,0.629
2011-05-11 06:00:00,23.0488,21.2108,-1.83803,9.02086,0.669
2011-05-11 07:00:00,27.59,23.468,-4.12201,9.30396,0.673
2011-05-11 08:00:00,32.4934,28.0775,-4.41589,9.81201,0.644
2011-05-11 09:00:00,36.9916,33.0663,-3.92531,9.88958,0.636
2011-05-11 10:00:00,41.0343,38.033,-3.00126,10.4175,0.587
2011-05-11 11:00:00,43.924,42.4626,-1.46144,11.2323,0.499
2011-05-11 12:00:00,46.2136,46.1424,-0.0712052,11.7532,0.527
2011-05-11 13:00:00,47.6686,48.5217,0.853145,12.2296,0.43
2011-05-11 14:00:00,48.7213,49.8519,1.13057,12.7098,0.431
2011-05-11 15:00:00,49.0349,50.2956,1.2607,12.6885,0.431
2011-05-11 16:00:00,48.6181,50.1307,1.51256,12.6776,0.428
2011-05-11 17:00:00,47.2687,49.1766,1.90787,11.6651,0.547
2011-05-11 18:00:00,44.2363,46.5001,2.26382,11.6757,0.54
2011-05-11 19:00:00,39.7175,40.905,1.18749,11.4964,0.567
2011-05-11 20:00:00,36.0808,34.6187,-1.46205,10.7873,0.589
2011-05-11 21:00:00,33.884,31.1904,-2.69356,10.4867,0.589
2011-05-11 22:00:00,32.1971,29.6036,-2.59344,10.3275,0.544
2011-05-11 23:00:00,30.5402,28.8043,-1.73596,9.9825,0.504
2011-05-12 00:00:00,28.9823,28.0311,-0.951217,12.6398,0.424
2011-05-12 01:00:00,27.4866,27.3872,-0.0993851,12.866,0.412
2011-05-12 02:00:00,25.611,26.548,0.936965,9.63403,0.526
2011-05-12 03:00:00,24.2991,25.9037,1.6046,9.45376,0.554
2011-05-12 04:00:00,22.7266,24.7575,2.03085,9.58891,0.584
2011-05-12 05:00:00,20.3406,22.5558,2.21523,9.59431,0.612
2011-05-12 06:00:00,21.4891,20.8516,-0.637498,9.61748,0.63
2011-05-12 07:00:00,26.8825,23.1192,-3.76333,10.0584,0.614
2011-05-12 08:00:00,32.4793,28.1639,-4.31539,10.4708,0.595
2011-05-12 09:00:00,37.2585,33.7621,-3.49647,10.9371,0.567
2011-05-12 10:00:00,41.6896,39.4374,-2.25224,11.1247,0.523
2011-05-12 11:00:00,45.2428,44.421,-0.821794,12.0478,0.396
2011-05-12 12:00:00,47.5128,48.0638,0.550993,13.0033,0.407
2011-05-12 13:00:00,49.2494,50.2825,1.03315,12.9568,0.343
2011-05-12 14:00:00,50.1775,51.567,1.38957,13.7246,0.329
2011-05-12 15:00:00,50.2832,51.9788,1.69562,13.9476,0.341
2011-05-12 16:00:00,49.694,51.758,2.06391,14.1921,0.341
2011-05-12 17:00:00,47.9073,50.6075,2.70021,13.1628,0.413
2011-05-12 18:00:00,44.4228,47.5364,3.11354,13.09,0.42
2011-05-12 19:00:00,39.2323,40.9143,1.68201,12.889,0.457
2011-05-12 20:00:00,35.1491,33.6872,-1.46191,11.6232,0.507
2011-05-12 21:00:00,32.2042,30.0718,-2.13237,10.747,0.555
2011-05-12 22:00:00,30.022,28.5996,-1.42238,10.3937,0.55
2011-05-12 23:00:00,28.802,27.9455,-0.856452,10.0648,0.528
2011-05-13 00:00:00,27.3727,27.0307,-0.341986,14.5173,0.328
2011-05-13 01:00:00,26.0105,26.5573,0.546772,14.4388,0.336
2011-05-13 02:00:00,24.4513,26.0162,1.56497,9.67715,0.608
2011-05-13 03:00:00,23.2011,25.3596,2.15859,9.97809,0.624
2011-05-13 04:00:00,21.3769,24.2608,2.88389,10.1697,0.656
2011-05-13 05:00:00,19.832,22.3048,2.47277,10.6143,0.658
2011-05-13 06:00:00,21.2716,20.8829,-0.388767,11.2201,0.645
2011-05-13 07:00:00,25.8917,23.2521,-2.63956,11.6611,0.638
2011-05-13 08:00:00,31.0922,28.644,-2.44824,11.922,0.637
