"Date","CMAQ_2010_36k_base_Obs_Average","CMAQ_2010_36k_base_Model_Average","CMAQ_2010_36k_base_Bias_Average","CMAQ_2010_36k_base_RMSE_Average","CMAQ_2010_36k_base_Corr_Average"
2010-01-16 19:00:00,19.7098,29.59,9.88018,20.3325,0.316
2010-01-16 20:00:00,18.9792,28.5723,9.59308,20.2108,0.357
2010-01-16 21:00:00,19.0689,28.5525,9.48356,20.045,0.384
2010-01-16 22:00:00,18.4476,29.6962,11.2486,19.7566,0.372
2010-01-16 23:00:00,18.3754,28.6314,10.256,19.4694,0.304
2010-01-17 00:00:00,18.3418,28.806,10.4641,17.6745,0.505
2010-01-17 01:00:00,18.182,29.0108,10.8288,17.8869,0.508
2010-01-17 02:00:00,18.1171,29.0675,10.9504,16.3233,0.534
2010-01-17 03:00:00,17.9623,29.0933,11.131,15.2174,0.565
2010-01-17 04:00:00,18.6057,29.3369,10.7312,14.6338,0.569
2010-01-17 05:00:00,17.7204,29.6454,11.9251,14.3629,0.56
2010-01-17 06:00:00,17.3107,29.3796,12.0689,14.2393,0.554
2010-01-17 07:00:00,17.2504,29.0661,11.8157,14.4785,0.526
2010-01-17 08:00:00,18.7429,31.2282,12.4853,14.6764,0.487
2010-01-17 09:00:00,22.0031,33.9548,11.9516,15.7423,0.397
2010-01-17 10:00:00,25.8697,36.3247,10.455,17.0896,0.376
2010-01-17 11:00:00,29.0502,38.4106,9.3604,16.8239,0.438
2010-01-17 12:00:00,31.2107,39.9898,8.77907,17.9307,0.515
2010-01-17 13:00:00,32.6164,41.0537,8.43733,16.8727,0.451
2010-01-17 14:00:00,33.2268,41.4737,8.24698,16.4705,0.501
2010-01-17 15:00:00,33.022,41.0193,7.99722,16.3735,0.522
2010-01-17 16:00:00,31.526,38.8519,7.32594,16.2929,0.532
2010-01-17 17:00:00,28.5735,35.2274,6.65391,18.1947,0.51
2010-01-17 18:00:00,25.267,32.6892,7.42223,18.0148,0.511
2010-01-17 19:00:00,24.0696,31.5561,7.48651,18.971,0.498
2010-01-17 20:00:00,23.0577,31.2089,8.15124,19.0475,0.512
2010-01-17 21:00:00,22.9319,31.7113,8.77948,18.8805,0.521
2010-01-17 22:00:00,22.6693,32.2096,9.54034,18.7641,0.486
2010-01-17 23:00:00,22.6895,32.6985,10.009,18.0664,0.476
2010-01-18 00:00:00,22.9571,33.2508,10.2937,16.3824,0.527
2010-01-18 01:00:00,23.3858,34.5963,11.2105,16.5476,0.503
2010-01-18 02:00:00,22.8238,33.8885,11.0647,15.0364,0.388
2010-01-18 03:00:00,22.2371,33.5551,11.318,14.5716,0.373
2010-01-18 04:00:00,22.3443,33.1489,10.8046,14.1086,0.414
2010-01-18 05:00:00,21.4673,33.2249,11.7576,13.876,0.452
2010-01-18 06:00:00,20.7369,32.2679,11.531,13.9666,0.473
2010-01-18 07:00:00,20.0254,31.4672,11.4418,13.7739,0.511
2010-01-18 08:00:00,21.1458,32.8753,11.7295,13.8318,0.539
2010-01-18 09:00:00,24.4335,35.1398,10.7063,15.6859,0.519
2010-01-18 10:00:00,27.8671,37.4668,9.59967,17.2351,0.538
2010-01-18 11:00:00,30.3869,39.9551,9.56819,18.1943,0.558
2010-01-18 12:00:00,32.185,41.9733,9.78827,16.5363,0.536
2010-01-18 13:00:00,33.5895,43.3326,9.74313,19.3562,0.532
2010-01-18 14:00:00,34.2212,43.8958,9.67469,20.292,0.52
2010-01-18 15:00:00,34.2685,43.4738,9.2053,20.6944,0.518
2010-01-18 16:00:00,32.976,40.992,8.01594,21.2097,0.519
2010-01-18 17:00:00,29.1196,37.0218,7.90218,16.3562,0.576
2010-01-18 18:00:00,25.6863,35.47,9.78366,16.1151,0.593
2010-01-18 19:00:00,24.0303,35.333,11.3027,16.4645,0.609
2010-01-18 20:00:00,22.9936,35.5879,12.5943,16.5939,0.609
2010-01-18 21:00:00,22.5474,36.3254,13.778,16.7672,0.602
2010-01-18 22:00:00,22.5783,36.9782,14.4,16.5676,0.572
2010-01-18 23:00:00,22.2126,37.5343,15.3217,15.696,0.484
2010-01-19 00:00:00,21.8143,37.7379,15.9236,21.6125,0.516
2010-01-19 01:00:00,21.5114,38.0108,16.4994,21.8331,0.532
2010-01-19 02:00:00,21.5089,38.2555,16.7467,20.0657,0.567
2010-01-19 03:00:00,21.1854,37.5326,16.3472,18.619,0.584
2010-01-19 04:00:00,21.435,36.4372,15.0021,18.0488,0.595
2010-01-19 05:00:00,20.738,37.2233,16.4853,17.4843,0.63
2010-01-19 06:00:00,19.5692,36.0613,16.4922,17.2984,0.648
2010-01-19 07:00:00,18.1059,34.986,16.88,17.0193,0.67
2010-01-19 08:00:00,19.1026,36.5883,17.4857,17.3389,0.651
2010-01-19 09:00:00,22.3119,38.9158,16.6039,18.3728,0.617
2010-01-19 10:00:00,25.7695,41.1317,15.3622,19.9446,0.562
2010-01-19 11:00:00,28.5735,42.7399,14.1663,21.3871,0.521
2010-01-19 12:00:00,30.158,44.0243,13.8664,22.035,0.536
2010-01-19 13:00:00,31.2537,44.9262,13.6726,22.0497,0.505
2010-01-19 14:00:00,31.9328,45.527,13.5942,23.1555,0.493
2010-01-19 15:00:00,31.6443,44.7357,13.0913,23.926,0.491
2010-01-19 16:00:00,29.9778,41.8468,11.8691,24.3621,0.489
2010-01-19 17:00:00,27.0555,38.6976,11.6421,21.2077,0.568
2010-01-19 18:00:00,24.6035,37.4827,12.8793,19.9315,0.621
2010-01-19 19:00:00,23.2413,37.6514,14.4101,21.6414,0.581
2010-01-19 20:00:00,22.8914,38.194,15.3026,21.9316,0.582
2010-01-19 21:00:00,22.6161,39.2976,16.6815,22.6312,0.573
2010-01-19 22:00:00,22.4961,40.1535,17.6574,22.7585,0.57
2010-01-19 23:00:00,22.4076,40.6535,18.2459,21.6281,0.558
2010-01-20 00:00:00,22.4333,41.1932,18.7599,24.4563,0.5
2010-01-20 01:00:00,22.5372,41.1171,18.5799,23.9568,0.521
2010-01-20 02:00:00,22.4797,41.379,18.8992,22.1584,0.52
2010-01-20 03:00:00,21.7721,41.255,19.4829,21.0093,0.496
2010-01-20 04:00:00,21.5549,40.3294,18.7745,20.4303,0.49
2010-01-20 05:00:00,21.1,40.9879,19.8879,19.9255,0.487
2010-01-20 06:00:00,19.9081,39.8855,19.9774,19.4872,0.488
2010-01-20 07:00:00,19.3217,39.2,19.8784,19.783,0.458
2010-01-20 08:00:00,20.4815,40.3113,19.8298,19.1247,0.476
2010-01-20 09:00:00,23.5,42.4622,18.9622,19.1644,0.499
2010-01-20 10:00:00,26.5556,44.3993,17.8438,20.0835,0.491
2010-01-20 11:00:00,29.225,45.9312,16.7062,20.9023,0.454
2010-01-20 12:00:00,30.6967,47.0264,16.3297,24.0504,0.536
2010-01-20 13:00:00,31.759,47.7418,15.9828,21.5903,0.391
2010-01-20 14:00:00,32.2098,47.7848,15.575,22.1607,0.381
2010-01-20 15:00:00,31.9061,47.35,15.4438,22.2196,0.385
2010-01-20 16:00:00,30.8592,45.0116,14.1524,21.8995,0.379
2010-01-20 17:00:00,28.1955,41.3771,13.1816,24.7061,0.504
2010-01-20 18:00:00,25.401,39.3264,13.9254,23.9314,0.545
2010-01-20 19:00:00,23.8726,38.3423,14.4697,25.0168,0.517
2010-01-20 20:00:00,22.9565,37.8145,14.858,25.1587,0.53
2010-01-20 21:00:00,22.5318,38.3646,15.8327,24.9646,0.555
2010-01-20 22:00:00,22.6025,39.0279,16.4254,24.0612,0.612
2010-01-20 23:00:00,23.3527,39.6841,16.3315,23.1333,0.575
2010-01-21 00:00:00,23.6507,40.3367,16.686,21.7635,0.409
2010-01-21 01:00:00,23.9949,39.7291,15.7342,20.5408,0.464
2010-01-21 02:00:00,23.9401,40.7254,16.7852,22.1203,0.444
2010-01-21 03:00:00,23.5405,40.8515,17.3109,21.1886,0.452
2010-01-21 04:00:00,22.9855,39.8188,16.8333,20.5066,0.471
2010-01-21 05:00:00,22.172,40.0894,17.9174,19.876,0.485
2010-01-21 06:00:00,20.3122,38.4,18.0878,19.4109,0.488
2010-01-21 07:00:00,18.5712,36.7522,18.181,18.788,0.528
2010-01-21 08:00:00,19.1987,38.2644,19.0657,18.2441,0.526
2010-01-21 09:00:00,21.4748,40.7363,19.2616,18.4621,0.501
2010-01-21 10:00:00,24.3111,42.8505,18.5394,19.1385,0.557
2010-01-21 11:00:00,26.3841,44.1901,17.806,18.9762,0.603
2010-01-21 12:00:00,28.2016,45.4796,17.278,21.0768,0.473
2010-01-21 13:00:00,29.6579,46.3908,16.7329,18.7849,0.599
2010-01-21 14:00:00,30.5106,46.6465,16.1358,17.9787,0.645
2010-01-21 15:00:00,30.3462,45.7028,15.3566,17.768,0.661
2010-01-21 16:00:00,29.2417,42.9474,13.7058,17.6994,0.673
2010-01-21 17:00:00,26.8115,39.4819,12.6704,21.3597,0.49
2010-01-21 18:00:00,24.2764,37.4074,13.131,20.6881,0.539
2010-01-21 19:00:00,23.2389,36.3832,13.1443,21.4901,0.551
2010-01-21 20:00:00,22.8019,35.4513,12.6493,21.9066,0.569
2010-01-21 21:00:00,23.1212,35.2308,12.1096,22.23,0.585
2010-01-21 22:00:00,22.9666,35.0239,12.0573,22.7413,0.571
2010-01-21 23:00:00,22.8806,35.1777,12.2971,22.8528,0.501
2010-01-22 00:00:00,22.9855,35.2436,12.2581,17.3515,0.686
2010-01-22 01:00:00,22.5229,35.0184,12.4955,17.364,0.689
2010-01-22 02:00:00,22.3795,35.0811,12.7016,15.7518,0.552
2010-01-22 03:00:00,21.7265,34.7163,12.9898,14.7774,0.597
2010-01-22 04:00:00,21.1048,34.178,13.0732,14.4768,0.637
2010-01-22 05:00:00,21.6334,34.5661,12.9326,14.5846,0.649
2010-01-22 06:00:00,20.3744,33.5334,13.159,14.7466,0.635
2010-01-22 07:00:00,19.1576,32.5727,13.4151,14.4898,0.653
2010-01-22 08:00:00,20.6055,34.1037,13.4983,14.1707,0.648
2010-01-22 09:00:00,23.8217,35.7769,11.9552,15.6411,0.587
2010-01-22 10:00:00,27.0097,37.9089,10.8992,17.7975,0.501
2010-01-22 11:00:00,29.5049,40.181,10.6761,18.2998,0.507
2010-01-22 12:00:00,31.4876,42.3876,10.8999,17.7295,0.669
2010-01-22 13:00:00,32.7932,43.8342,11.041,18.8147,0.514
2010-01-22 14:00:00,33.5362,44.3439,10.8076,19.545,0.496
2010-01-22 15:00:00,33.159,43.4774,10.3184,20.0448,0.475
2010-01-22 16:00:00,31.5687,40.4158,8.84711,20.2839,0.479
2010-01-22 17:00:00,27.8076,36.563,8.75544,18.1762,0.658
2010-01-22 18:00:00,24.9038,35.1164,10.2127,18.6987,0.647
2010-01-22 19:00:00,23.7827,35.0571,11.2745,18.4417,0.632
2010-01-22 20:00:00,22.5653,35.0794,12.5142,18.6669,0.633
2010-01-22 21:00:00,21.9164,35.4545,13.5381,19.0243,0.621
2010-01-22 22:00:00,21.6404,35.8179,14.1775,19.0649,0.544
2010-01-22 23:00:00,21.0867,36.0026,14.9159,17.2995,0.533
2010-01-23 00:00:00,20.8556,36.371,15.5154,20.4351,0.471
2010-01-23 01:00:00,20.9369,36.3099,15.373,20.1947,0.454
2010-01-23 02:00:00,20.8523,36.3194,15.4671,15.4828,0.421
2010-01-23 03:00:00,21.1416,36.6034,15.4617,14.1025,0.459
2010-01-23 04:00:00,21.7099,36.687,14.9771,13.2903,0.475
2010-01-23 05:00:00,20.7005,36.3049,15.6044,12.9901,0.482
2010-01-23 06:00:00,20.2697,35.9503,15.6806,12.6144,0.508
2010-01-23 07:00:00,19.5047,35.5654,16.0607,12.6662,0.514
2010-01-23 08:00:00,21.2291,36.6874,15.4583,12.8715,0.535
2010-01-23 09:00:00,24.6272,38.2564,13.6293,13.8774,0.558
2010-01-23 10:00:00,27.9052,39.615,11.7098,15.9192,0.51
2010-01-23 11:00:00,30.515,40.9057,10.3907,17.1008,0.485
2010-01-23 12:00:00,32.5864,42.0479,9.46154,20.1406,0.447
2010-01-23 13:00:00,33.7757,42.8934,9.11773,17.1957,0.52
2010-01-23 14:00:00,34.4344,43.3018,8.86736,17.6258,0.553
2010-01-23 15:00:00,34.1564,42.8041,8.64771,18.1773,0.573
2010-01-23 16:00:00,32.5506,40.5769,8.02629,18.4994,0.575
2010-01-23 17:00:00,28.7769,37.0793,8.30243,20.0737,0.451
2010-01-23 18:00:00,25.207,34.6368,9.4298,19.6221,0.457
2010-01-23 19:00:00,23.5705,33.7239,10.1533,20.2317,0.423
2010-01-23 20:00:00,22.6071,33.3937,10.7866,20.2833,0.432
2010-01-23 21:00:00,21.8578,33.7776,11.9198,20.8723,0.395
2010-01-23 22:00:00,21.3459,34.2161,12.8702,19.9815,0.343
2010-01-23 23:00:00,21.1789,34.776,13.5971,17.8003,0.344
2010-01-24 00:00:00,20.4865,35.3478,14.8613,19.1892,0.579
2010-01-24 01:00:00,20.89,35.6707,14.7808,18.7244,0.59
2010-01-24 02:00:00,21.0131,35.6976,14.6844,14.8424,0.469
2010-01-24 03:00:00,21.0501,35.7251,14.675,14.2302,0.461
2010-01-24 04:00:00,22.3819,36.6846,14.3027,14.182,0.477
2010-01-24 05:00:00,20.4561,35.0667,14.6105,14.3661,0.494
2010-01-24 06:00:00,20.1417,34.2916,14.1498,14.3332,0.523
2010-01-24 07:00:00,20.0476,33.7862,13.7386,14.5531,0.528
2010-01-24 08:00:00,21.6022,35.2031,13.6009,14.4335,0.483
2010-01-24 09:00:00,24.5159,36.9382,12.4223,15.1639,0.388
2010-01-24 10:00:00,27.374,38.5738,11.1998,16.1146,0.368
2010-01-24 11:00:00,29.7127,40.1708,10.4581,16.1864,0.457
2010-01-24 12:00:00,31.3466,41.5098,10.1632,18.5316,0.577
2010-01-24 13:00:00,32.3604,42.6002,10.2398,16.87,0.501
2010-01-24 14:00:00,33.0652,43.1388,10.0736,17.3179,0.522
2010-01-24 15:00:00,32.9475,42.9557,10.0082,17.4147,0.543
2010-01-24 16:00:00,32.1619,41.3519,9.18999,17.241,0.549
2010-01-24 17:00:00,29.6492,38.1329,8.48372,18.5129,0.555
2010-01-24 18:00:00,26.8442,35.7424,8.89817,17.8737,0.565
2010-01-24 19:00:00,25.0763,34.6043,9.52795,18.1029,0.594
2010-01-24 20:00:00,23.2669,33.8995,10.6326,17.7398,0.594
2010-01-24 21:00:00,22.5016,33.9985,11.4969,17.2817,0.609
2010-01-24 22:00:00,22.1451,34.1617,12.0166,16.7731,0.587
2010-01-24 23:00:00,22.2901,34.2747,11.9846,15.8451,0.508
2010-01-25 00:00:00,22.0513,34.4474,12.3961,17.3832,0.559
2010-01-25 01:00:00,22.0426,35.0563,13.0138,17.615,0.591
2010-01-25 02:00:00,21.7545,35.0782,13.3237,14.3198,0.552
2010-01-25 03:00:00,21.0623,34.8476,13.7853,13.0439,0.528
2010-01-25 04:00:00,22.1554,36.5852,14.4298,12.6877,0.52
2010-01-25 05:00:00,19.992,34.1023,14.1103,12.3444,0.586
2010-01-25 06:00:00,19.0447,32.5243,13.4796,12.1673,0.641
2010-01-25 07:00:00,17.9728,31.2668,13.294,11.8116,0.686
2010-01-25 08:00:00,19.7194,33.2818,13.5625,11.4904,0.685
2010-01-25 09:00:00,24.0033,36.1477,12.1445,12.2492,0.623
2010-01-25 10:00:00,27.9583,38.7609,10.8026,13.8747,0.57
2010-01-25 11:00:00,31.2821,40.8994,9.61722,14.5959,0.568
2010-01-25 12:00:00,33.3934,42.6453,9.25186,17.5335,0.609
2010-01-25 13:00:00,34.4837,43.6554,9.17176,14.9008,0.568
2010-01-25 14:00:00,34.9935,44.14,9.14647,15.113,0.578
2010-01-25 15:00:00,34.8236,43.6617,8.83804,14.8034,0.611
2010-01-25 16:00:00,33.5513,41.3243,7.77305,15.0402,0.619
2010-01-25 17:00:00,29.9283,36.5909,6.66255,17.9247,0.615
2010-01-25 18:00:00,26,33.1583,7.15834,18.3955,0.601
2010-01-25 19:00:00,24.2698,31.3447,7.07488,18.0464,0.666
2010-01-25 20:00:00,23.1011,30.2978,7.19663,17.5422,0.693
2010-01-25 21:00:00,22.2324,30.0157,7.78335,17.265,0.709
2010-01-25 22:00:00,21.7452,30.0345,8.2893,16.9772,0.685
2010-01-25 23:00:00,21.2395,30.3883,9.1487,15.3836,0.647
2010-01-26 00:00:00,20.9625,30.9887,10.0261,15.5859,0.603
2010-01-26 01:00:00,20.382,30.722,10.34,15.7173,0.614
2010-01-26 02:00:00,20.0505,30.7989,10.7484,14.3722,0.53
2010-01-26 03:00:00,19.4371,30.6661,11.229,13.8138,0.6
2010-01-26 04:00:00,19.3938,30.5963,11.2025,13.6748,0.652
2010-01-26 05:00:00,17.0193,29.169,12.1498,13.7653,0.706
2010-01-26 06:00:00,15.2987,27.2636,11.9648,13.8685,0.742
2010-01-26 07:00:00,14.1311,25.7539,11.6228,13.8334,0.75
2010-01-26 08:00:00,16.4976,28.6278,12.1302,14.0859,0.696
2010-01-26 09:00:00,22.0429,32.9732,10.9303,14.549,0.602
2010-01-26 10:00:00,25.9851,36.6264,10.6413,15.2221,0.579
2010-01-26 11:00:00,29.0948,39.6033,10.5085,15.5681,0.553
2010-01-26 12:00:00,31.0276,41.6513,10.6237,16.1736,0.577
2010-01-26 13:00:00,32.0607,43.0529,10.9922,16.0456,0.525
2010-01-26 14:00:00,32.5465,43.7622,11.2157,16.1082,0.513
2010-01-26 15:00:00,32.1858,43.2239,11.0381,16.3821,0.485
2010-01-26 16:00:00,30.3333,40.3685,10.0352,16.7526,0.466
2010-01-26 17:00:00,26.2635,34.1687,7.90525,16.8085,0.533
2010-01-26 18:00:00,21.962,30.0107,8.04874,17.1088,0.479
2010-01-26 19:00:00,20.0301,28.0936,8.06349,17.7387,0.508
2010-01-26 20:00:00,18.312,26.8521,8.54011,17.4555,0.541
2010-01-26 21:00:00,17.9684,26.5789,8.61054,16.912,0.559
2010-01-26 22:00:00,18.0854,26.9086,8.8232,16.7984,0.485
2010-01-26 23:00:00,18.4455,27.8813,9.43579,15.3099,0.423
2010-01-27 00:00:00,18.5103,28.4104,9.90012,16.9929,0.456
2010-01-27 01:00:00,18.7557,28.9701,10.2145,16.9271,0.47
2010-01-27 02:00:00,18.7516,29.0801,10.3285,15.4926,0.378
2010-01-27 03:00:00,19.4099,29.3707,9.96081,15.4291,0.343
2010-01-27 04:00:00,20.0509,30.05,9.99912,15.1237,0.354
2010-01-27 05:00:00,18.2245,28.7069,10.4824,14.9804,0.362
2010-01-27 06:00:00,16.4175,27.1023,10.6849,15.0793,0.348
2010-01-27 07:00:00,15.2309,25.91,10.6791,15.0943,0.337
2010-01-27 08:00:00,17.788,29.0311,11.2431,14.4581,0.389
2010-01-27 09:00:00,21.8399,33.0852,11.2452,14.4593,0.469
2010-01-27 10:00:00,25.3904,36.5067,11.1163,15.4556,0.473
2010-01-27 11:00:00,28.5231,39.4223,10.8992,15.7112,0.496
2010-01-27 12:00:00,31.0844,41.6317,10.5472,16.8067,0.47
2010-01-27 13:00:00,32.7752,43.0355,10.2603,16.0042,0.502
2010-01-27 14:00:00,33.4959,43.3949,9.89893,16.5459,0.501
2010-01-27 15:00:00,33.4213,42.7177,9.29642,16.7922,0.501
2010-01-27 16:00:00,32.0649,39.3457,7.28083,17.0581,0.482
2010-01-27 17:00:00,28.1532,33.7577,5.60445,16.4378,0.465
2010-01-27 18:00:00,24.6451,30.6578,6.01268,16.1154,0.452
2010-01-27 19:00:00,22.7107,29.5476,6.8369,16.3127,0.473
2010-01-27 20:00:00,21.5405,29.2202,7.67964,16.3449,0.493
2010-01-27 21:00:00,20.8847,29.746,8.86128,16.2842,0.496
2010-01-27 22:00:00,20.8815,30.516,9.63445,16.2308,0.45
2010-01-27 23:00:00,21.2261,31.1834,9.95726,15.7928,0.414
2010-01-28 00:00:00,20.7222,31.6355,10.9133,17.8737,0.444
2010-01-28 01:00:00,20.6797,32.2072,11.5275,18.1695,0.422
2010-01-28 02:00:00,20.5645,31.8936,11.3291,16.1439,0.35
2010-01-28 03:00:00,20.9322,32.3766,11.4444,15.2322,0.383
2010-01-28 04:00:00,21.2519,31.1634,9.91158,14.6068,0.432
2010-01-28 05:00:00,19.4283,31.0237,11.5954,14.3483,0.462
2010-01-28 06:00:00,18.1157,29.6767,11.561,13.8423,0.527
2010-01-28 07:00:00,17.3697,28.6433,11.2736,13.7422,0.541
2010-01-28 08:00:00,19.5366,30.5801,11.0434,13.3139,0.527
2010-01-28 09:00:00,23.217,34.4469,11.2299,14.4149,0.451
2010-01-28 10:00:00,27.0972,37.6975,10.6003,15.329,0.419
2010-01-28 11:00:00,29.9656,40.0876,10.122,15.2239,0.494
2010-01-28 12:00:00,32.2013,42.0281,9.8268,18.0509,0.43
2010-01-28 13:00:00,33.7208,43.4617,9.74093,15.5258,0.51
2010-01-28 14:00:00,34.7419,44.4689,9.727,16.1507,0.485
2010-01-28 15:00:00,34.6913,44.1907,9.49939,16.5323,0.474
2010-01-28 16:00:00,33.3702,41.3601,7.9899,16.6685,0.461
2010-01-28 17:00:00,30.0605,36.3949,6.33438,18.112,0.408
2010-01-28 18:00:00,27.0688,33.7489,6.68006,16.5492,0.497
2010-01-28 19:00:00,25.3238,32.6488,7.32501,18.5904,0.411
2010-01-28 20:00:00,24.3742,32.1188,7.7446,18.8501,0.403
2010-01-28 21:00:00,23.8912,32.0666,8.17543,18.5926,0.421
2010-01-28 22:00:00,23.4215,32.2549,8.83341,18.0793,0.381
2010-01-28 23:00:00,23.2204,32.5208,9.30042,17.223,0.342
2010-01-29 00:00:00,22.7596,33.1856,10.4259,17.4776,0.421
2010-01-29 01:00:00,22.5964,33.5544,10.958,18.0021,0.384
2010-01-29 02:00:00,22.7585,33.8553,11.0968,16.7066,0.306
2010-01-29 03:00:00,23.0563,34.2328,11.1765,15.591,0.389
2010-01-29 04:00:00,24.0991,34.0995,10.0004,15.0444,0.461
2010-01-29 05:00:00,21.0962,32.9338,11.8377,14.3674,0.536
2010-01-29 06:00:00,20.048,31.2982,11.2502,13.8654,0.59
2010-01-29 07:00:00,18.8942,29.8531,10.9589,13.4262,0.622
2010-01-29 08:00:00,19.9257,31.7242,11.7985,12.9005,0.607
2010-01-29 09:00:00,22.7871,34.9386,12.1515,13.9305,0.519
2010-01-29 10:00:00,26.049,37.7998,11.7508,15.3037,0.463
2010-01-29 11:00:00,28.7971,40.0543,11.2573,15.4984,0.502
2010-01-29 12:00:00,30.6763,41.6459,10.9696,17.8729,0.371
2010-01-29 13:00:00,32.1304,42.7124,10.5819,15.7508,0.526
2010-01-29 14:00:00,33.0065,43.2174,10.2109,16.213,0.52
2010-01-29 15:00:00,32.9212,42.786,9.8648,17.0203,0.477
2010-01-29 16:00:00,31.4705,40.1845,8.71404,17.2135,0.466
2010-01-29 17:00:00,27.8804,35.3573,7.47691,17.9461,0.333
2010-01-29 18:00:00,24.3387,32.3955,8.05683,17.3924,0.322
2010-01-29 19:00:00,22.6093,31.3359,8.72668,18.7876,0.326
2010-01-29 20:00:00,21.5816,30.9028,9.32124,18.0621,0.388
2010-01-29 21:00:00,21.1808,31.0667,9.8859,17.5239,0.447
2010-01-29 22:00:00,21.0016,31.5493,10.5477,17.8904,0.38
2010-01-29 23:00:00,21.3489,32.1906,10.8417,17.748,0.287
2010-01-30 00:00:00,21.5849,32.7279,11.143,17.5285,0.448
2010-01-30 01:00:00,21.8066,33.2218,11.4152,17.859,0.414
2010-01-30 02:00:00,21.7328,33.6626,11.9298,15.9869,0.253
2010-01-30 03:00:00,21.5112,33.5718,12.0607,14.7788,0.407
2010-01-30 04:00:00,22.5175,34.7687,12.2512,13.7787,0.535
2010-01-30 05:00:00,20.9248,33.9156,12.9908,13.6856,0.574
2010-01-30 06:00:00,20.4115,33.3171,12.9057,13.8797,0.588
2010-01-30 07:00:00,20.2412,32.8775,12.6363,13.7301,0.583
2010-01-30 08:00:00,21.7751,34.7079,12.9328,13.2205,0.511
2010-01-30 09:00:00,25.0478,37.4732,12.4254,14.2494,0.313
2010-01-30 10:00:00,28.1099,39.9412,11.8314,16.3677,0.232
2010-01-30 11:00:00,30.6603,42.2073,11.547,17.1044,0.247
2010-01-30 12:00:00,32.8203,44.0072,11.1868,18.4326,0.361
2010-01-30 13:00:00,33.9714,45.3094,11.338,17.6818,0.246
2010-01-30 14:00:00,34.4618,46.0676,11.6058,17.9822,0.277
2010-01-30 15:00:00,34.4092,45.8048,11.3956,19.6797,0.291
2010-01-30 16:00:00,33.3057,43.5371,10.2313,19.2409,0.238
2010-01-30 17:00:00,29.7188,38.783,9.06416,18.2988,0.352
2010-01-30 18:00:00,25.4681,34.9888,9.52074,18.9533,0.232
2010-01-30 19:00:00,23.4411,32.9646,9.52347,19.6805,0.272
2010-01-30 20:00:00,22.0257,32.0051,9.9794,19.6999,0.281
2010-01-30 21:00:00,21.5987,31.9177,10.3189,19.3475,0.282
2010-01-30 22:00:00,20.0233,32.3478,12.3245,19.0115,0.215
2010-01-30 23:00:00,20.3813,32.2154,11.8341,17.5533,0.177
2010-01-31 00:00:00,20.5756,32.6798,12.1043,19.3055,0.2
2010-01-31 01:00:00,21.0165,32.8303,11.8137,18.8926,0.19
2010-01-31 02:00:00,21.2525,33.0289,11.7764,15.0304,0.261
2010-01-31 03:00:00,20.9828,33.0468,12.064,14.406,0.339
2010-01-31 04:00:00,22.2441,32.8883,10.6442,14.2425,0.383
2010-01-31 05:00:00,20.256,32.7721,12.5161,13.9263,0.417
2010-01-31 06:00:00,19.6608,31.9435,12.2827,13.758,0.412
2010-01-31 07:00:00,19.4984,31.3554,11.857,13.5762,0.39
2010-01-31 08:00:00,21.627,33.469,11.842,13.0301,0.311
2010-01-31 09:00:00,25.1236,36.769,11.6454,13.8464,0.288
2010-01-31 10:00:00,28.4683,39.9849,11.5166,15.6309,0.375
2010-01-31 11:00:00,31.1918,42.7001,11.5083,16.5332,0.441
2010-01-31 12:00:00,33.3006,44.9428,11.6422,18.7849,0.168
2010-01-31 13:00:00,35.2484,46.6618,11.4134,17.4374,0.429
2010-01-31 14:00:00,36.454,47.6449,11.1909,17.7763,0.444
2010-01-31 15:00:00,36.7971,47.6574,10.8603,17.9684,0.441
2010-01-31 16:00:00,35.6741,45.0119,9.33778,18.0009,0.453
2010-01-31 17:00:00,31.2258,38.8184,7.5926,19.0371,0.129
2010-01-31 18:00:00,25.2512,33.8602,8.60905,17.4434,0.163
2010-01-31 19:00:00,21.8444,31.2974,9.45296,19.189,0.117
2010-01-31 20:00:00,19.8844,29.9898,10.1054,19.2207,0.108
2010-01-31 21:00:00,19.1653,29.8312,10.6658,18.8517,0.126
2010-01-31 22:00:00,18.8086,29.9014,11.0928,17.3933,0.173
2010-01-31 23:00:00,18.8793,30.2737,11.3944,16,0.199
2010-02-01 00:00:00,18.516,30.305,11.789,18.3024,0.446
2010-02-01 01:00:00,18.6122,31.2724,12.6602,18.5025,0.457
2010-02-01 02:00:00,18.3056,30.9358,12.6303,16.4124,0.413
2010-02-01 03:00:00,18.8146,31.1101,12.2955,15.7761,0.464
2010-02-01 04:00:00,19.5429,31.3429,11.8,14.7905,0.537
2010-02-01 05:00:00,17.1102,29.9615,12.8512,14.1338,0.59
2010-02-01 06:00:00,15.9603,27.9309,11.9706,13.787,0.618
2010-02-01 07:00:00,15.2568,26.1874,10.9306,13.5834,0.636
2010-02-01 08:00:00,16.8896,28.9755,12.0859,13.0754,0.624
2010-02-01 09:00:00,21.3019,33.4858,12.1838,14.1409,0.553
2010-02-01 10:00:00,25.4562,37.2279,11.7717,14.5585,0.541
2010-02-01 11:00:00,28.6033,40.1558,11.5525,14.4667,0.556
2010-02-01 12:00:00,31.1305,41.9163,10.7858,18.3123,0.473
2010-02-01 13:00:00,32.6786,43.0549,10.3763,14.5768,0.558
